Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,166.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,159.0,158.0,158.0,158.0,158.0,161.0,160.0,161.0
unmatched_applicants,164.0,159.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,158.0,163.0,160.0
unmatched_applicants,165.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,159.0,162.0,162.0,161.0
unmatched_applicants,164.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,166.0,161.0,160.0
unmatched_applicants,166.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,161.0,161.0,161.0
unmatched_applicants,160.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,160.0,158.0,163.0
unmatched_applicants,164.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,159.0,162.0,163.0,162.0
unmatched_applicants,167.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,159.0,158.0,159.0,160.0,163.0,163.0
unmatched_applicants,166.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,160.0,161.0,159.0,158.0
unmatched_applicants,161.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,161.0,158.0,163.0,159.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0
unfilled_spots,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,4.0,3.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,3.0,2.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,5.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0
reviews_per_program,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,70.7410071942446,71.11510791366906,67.20863309352518,65.36690647482014,60.719424460431654,56.55395683453237,52.798561151079134,52.568345323741006,52.39568345323741,55.71223021582734,59.568345323741006,63.539568345323744,67.51079136690647
reviews_per_program,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,70.67625899280576,68.68345323741008,68.50359712230215,64.73381294964028,62.55395683453237,57.57553956834533,52.460431654676256,51.0863309352518,52.64748201438849,55.798561151079134,59.669064748201436,63.539568345323744,67.51079136690647
reviews_per_program,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,70.13669064748201,67.79136690647482,64.64028776978417,61.89928057553957,56.81294964028777,50.97841726618705,51.31654676258993,52.49640287769784,55.75539568345324,59.568345323741006,63.539568345323744,67.51079136690647
reviews_per_program,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,70.79856115107914,70.50359712230215,67.35971223021583,65.97841726618705,61.37410071942446,55.69064748201439,52.31654676258993,50.60431654676259,52.539568345323744,55.71223021582734,59.64748201438849,63.539568345323744,67.51079136690647
reviews_per_program,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.15827338129496,71.14388489208633,68.36690647482014,64.97122302158273,60.992805755395686,57.67625899280576,53.273381294964025,51.63309352517986,52.302158273381295,55.597122302158276,59.568345323741006,63.539568345323744,67.51079136690647
reviews_per_program,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.20863309352518,70.81294964028777,66.65467625899281,66.57553956834532,61.985611510791365,58.15827338129496,51.9136690647482,51.884892086330936,53.489208633093526,55.76258992805755,59.568345323741006,63.611510791366904,67.51079136690647
reviews_per_program,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,70.92086330935251,70.56834532374101,66.41726618705036,66.12230215827338,60.906474820143885,57.0,52.539568345323744,51.51798561151079,53.63309352517986,55.597122302158276,59.568345323741006,63.539568345323744,67.51079136690647
reviews_per_program,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,69.45323741007195,67.0431654676259,64.86330935251799,61.74820143884892,56.42446043165467,52.798561151079134,50.776978417266186,52.69064748201439,55.76258992805755,59.69064748201439,63.539568345323744,67.51079136690647
reviews_per_program,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.09352517985612,70.5251798561151,67.7841726618705,63.07194244604317,61.410071942446045,56.41726618705036,52.23021582733813,51.26618705035971,52.7410071942446,55.597122302158276,59.568345323741006,63.539568345323744,67.51079136690647
reviews_per_program,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.4820143884892,71.13669064748201,70.16546762589928,67.58273381294964,66.0431654676259,62.280575539568346,55.69064748201439,51.330935251798564,50.280575539568346,52.47482014388489,55.76258992805755,59.64748201438849,63.539568345323744,67.51079136690647
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9981884057971014,1.0,0.9883540372670807,0.9669384057971014,0.9559178743961353,0.9197463768115942,0.8774703557312253,0.8183876811594203,0.7667224080267558,0.713379917184265,0.6661835748792271,0.6245471014492754,0.5878090366581415
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9996376811594203,0.9939613526570048,0.9922360248447205,0.9737318840579711,0.9595410628019324,0.9248188405797102,0.8791172595520421,0.8230676328502415,0.7663043478260869,0.7131211180124224,0.6660628019323671,0.6245471014492754,0.5878090366581415
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9963768115942029,0.9839544513457557,0.9755434782608695,0.9563204508856683,0.9201086956521739,0.8822463768115942,0.8229166666666666,0.7664437012263099,0.712991718426501,0.6661835748792271,0.6245471014492754,0.5878090366581415
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9992753623188406,0.9984903381642513,0.9878364389233955,0.9769021739130435,0.9585346215780999,0.9153985507246377,0.877635046113307,0.8233695652173914,0.7671404682274248,0.7135093167701864,0.6660628019323671,0.6245471014492754,0.5878090366581415
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9992753623188406,0.9996980676328503,0.9932712215320911,0.967391304347826,0.9498792270531401,0.922463768115942,0.8761528326745718,0.8194444444444444,0.7672798216276477,0.7137681159420289,0.6661835748792271,0.6245471014492754,0.5878090366581415
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9978260869565218,0.9990942028985508,0.9862836438923396,0.9755434782608695,0.9510869565217391,0.9211956521739131,0.8792819499341239,0.8183876811594203,0.7646321070234113,0.7132505175983437,0.6661835748792271,0.6244338768115942,0.5878090366581415
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9992753623188406,0.9984903381642513,0.9813664596273292,0.9735054347826086,0.9537037037037037,0.925,0.8804347826086957,0.8208031400966184,0.7636566332218506,0.7137681159420289,0.6661835748792271,0.6245471014492754,0.5878090366581415
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9957729468599034,0.9873188405797102,0.9658061594202898,0.9528985507246377,0.923731884057971,0.8717061923583662,0.8220108695652174,0.7660256410256411,0.7135093167701864,0.6652173913043479,0.6245471014492754,0.5878090366581415
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9969806763285024,0.9855072463768116,0.9764492753623188,0.9625603864734299,0.9226449275362318,0.8748353096179183,0.8209541062801933,0.7642140468227425,0.7137681159420289,0.6661835748792271,0.6245471014492754,0.5878090366581415
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9948671497584541,0.9880952380952381,0.9628623188405797,0.9430354267310789,0.9311594202898551,0.8812582345191041,0.8214070048309179,0.7672798216276477,0.7132505175983437,0.6660628019323671,0.6245471014492754,0.5878090366581415
pct_interview_given_nosignal,0.5551529790660226,0.5289855072463768,0.4995471014492754,0.46618357487922707,0.4280538302277433,0.38475473801560756,0.3327294685990338,0.2794795783926219,0.2257246376811594,0.15438808373590981,0.09941123188405797,0.048654244306418216,0.028683574879227052,0.005072463768115942,0.001358695652173913,0.0,0.0,0.0
pct_interview_given_nosignal,0.5551529790660226,0.5289855072463768,0.4995471014492754,0.46618357487922707,0.4280538302277433,0.3841973244147157,0.3357487922705314,0.27700922266139655,0.22028985507246376,0.15076489533011272,0.09307065217391304,0.04606625258799172,0.01932367149758454,0.006159420289855073,0.0022644927536231885,0.0006038647342995169,0.0,0.0
pct_interview_given_nosignal,0.5551529790660226,0.5289855072463768,0.4995471014492754,0.46618357487922707,0.4280538302277433,0.38405797101449274,0.33454106280193235,0.28227931488801056,0.21884057971014492,0.1539855072463768,0.09895833333333333,0.04114906832298137,0.0196256038647343,0.005797101449275362,0.002717391304347826,0.0,0.0,0.0
pct_interview_given_nosignal,0.5551529790660226,0.5289855072463768,0.4995471014492754,0.46618357487922707,0.4280538302277433,0.3843366778149387,0.3334842995169082,0.2798089591567852,0.2177536231884058,0.15177133655394526,0.10484601449275362,0.04839544513457557,0.018719806763285024,0.003985507246376811,0.0009057971014492754,0.0006038647342995169,0.0,0.0
pct_interview_given_nosignal,0.5551529790660226,0.5289855072463768,0.4995471014492754,0.46618357487922707,0.4280538302277433,0.3843366778149387,0.3328804347826087,0.2763504611330698,0.22536231884057972,0.16042673107890498,0.09601449275362318,0.050724637681159424,0.026570048309178744,0.0036231884057971015,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.5551529790660226,0.5289855072463768,0.4995471014492754,0.46618357487922707,0.4280538302277433,0.38489409141583053,0.33318236714975846,0.2807971014492754,0.21884057971014492,0.15921900161030597,0.09759963768115942,0.04580745341614907,0.028683574879227052,0.010507246376811594,0.0018115942028985507,0.0,0.0009057971014492754,0.0
pct_interview_given_nosignal,0.5551529790660226,0.5289855072463768,0.4995471014492754,0.46618357487922707,0.4280538302277433,0.3843366778149387,0.3334842995169082,0.2839262187088274,0.22047101449275364,0.1566022544283414,0.09284420289855072,0.04399585921325052,0.023852657004830916,0.013043478260869565,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.5551529790660226,0.5289855072463768,0.4995471014492754,0.46618357487922707,0.4280538302277433,0.38405797101449274,0.3348429951690821,0.2801383399209486,0.2266304347826087,0.1574074074074074,0.09442934782608696,0.057712215320910976,0.021437198067632852,0.006884057971014493,0.0009057971014492754,0.004830917874396135,0.0,0.0
pct_interview_given_nosignal,0.5551529790660226,0.5289855072463768,0.4995471014492754,0.46618357487922707,0.4280538302277433,0.38405797101449274,0.3342391304347826,0.28129117259552044,0.21811594202898552,0.14774557165861513,0.09578804347826086,0.052795031055900624,0.02355072463768116,0.011594202898550725,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.5551529790660226,0.5289855072463768,0.4995471014492754,0.46618357487922707,0.4280538302277433,0.38405797101449274,0.3352958937198068,0.27964426877470355,0.2289855072463768,0.16727053140096618,0.08514492753623189,0.042701863354037264,0.022644927536231884,0.0036231884057971015,0.0018115942028985507,0.0006038647342995169,0.0,0.0
pct_interview_given_application,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226
pct_interview_given_application,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226
pct_interview_given_application,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226
pct_interview_given_application,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226
pct_interview_given_application,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226
pct_interview_given_application,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226
pct_interview_given_application,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226
pct_interview_given_application,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226
pct_interview_given_application,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226
pct_interview_given_application,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226,0.5551529790660226
pct_of_app_match_via_signal_given_matched,0.0,0.9086294416243654,0.9644670050761421,0.9822335025380711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9083969465648855,0.9619289340101523,0.9949238578680203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8908629441624365,0.9822335025380711,0.9923857868020305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9213197969543148,0.9796954314720813,0.9898477157360406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8883248730964467,0.9644670050761421,0.9873096446700508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9187817258883249,0.9670050761421319,0.9822335025380711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8959390862944162,0.9898477157360406,0.9898477157360406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9086294416243654,0.9746192893401016,0.9873096446700508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.883248730964467,0.9568527918781726,0.9847715736040609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8857868020304569,0.9720812182741116,0.9847715736040609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
