Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,524.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,495.0,495.0,500.0,503.0,506.0,503.0
unmatched_applicants,527.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,493.0,493.0,500.0,499.0,506.0,503.0,508.0
unmatched_applicants,519.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,497.0,494.0,496.0,499.0,510.0,504.0
unmatched_applicants,523.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,500.0,493.0,498.0,501.0,513.0,503.0
unmatched_applicants,519.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,495.0,500.0,506.0,508.0,510.0
unmatched_applicants,517.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,493.0,497.0,497.0,507.0,507.0
unmatched_applicants,520.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,493.0,494.0,497.0,501.0,505.0,506.0
unmatched_applicants,514.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,498.0,501.0,505.0,508.0
unmatched_applicants,519.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,495.0,495.0,501.0,506.0,508.0,506.0
unmatched_applicants,520.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,493.0,493.0,493.0,495.0,494.0,498.0,501.0,503.0,506.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,7.0,10.0,13.0,10.0
unfilled_spots,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,6.0,13.0,10.0,15.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,6.0,17.0,11.0
unfilled_spots,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,8.0,20.0,10.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,13.0,15.0,17.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,14.0,14.0
unfilled_spots,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,8.0,12.0,13.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,12.0,15.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,8.0,13.0,15.0,13.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,10.0,13.0
reviews_per_program,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,130.22285714285715,111.06285714285714,72.82285714285715,56.49142857142857,54.15428571428571,59.47428571428571,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714
reviews_per_program,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,127.29714285714286,107.74285714285715,78.78857142857143,55.50857142857143,53.81142857142857,58.691428571428574,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714
reviews_per_program,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,129.8057142857143,106.90857142857143,73.57714285714286,55.714285714285715,54.80571428571429,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714
reviews_per_program,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,133.18857142857144,130.22857142857143,110.38857142857142,77.98285714285714,57.8,53.89142857142857,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714
reviews_per_program,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,133.16,130.88,108.52571428571429,79.30857142857143,55.86857142857143,53.78285714285714,58.63428571428572,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714
reviews_per_program,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,130.38285714285715,111.56,71.77714285714286,55.22857142857143,54.31428571428572,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714
reviews_per_program,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,129.02285714285713,112.34285714285714,73.61714285714285,57.6,53.371428571428574,58.691428571428574,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714
reviews_per_program,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,130.82857142857142,109.54857142857144,75.01142857142857,56.24,53.371428571428574,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714
reviews_per_program,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,131.53714285714287,108.09142857142857,75.10285714285715,57.61142857142857,53.34285714285714,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714
reviews_per_program,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,133.7942857142857,130.18857142857144,108.11428571428571,74.83428571428571,57.777142857142856,53.73142857142857,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9964636542239685,0.9788801571709234,0.920011226494527,0.8287082514734774,0.7441606636105654,0.6700392927308448,0.609483836399357,0.5586935166994106,0.5157170923379175,0.47888015717092336,0.44695481335952847,0.41902013752455797,0.3943718941407604,0.37246234446627374,0.3528590631785751,0.33521611001964635
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9960707269155207,0.9718402095612312,0.9190289082234072,0.8299361493123772,0.7445972495088409,0.6702357563850687,0.609483836399357,0.5586935166994106,0.5157170923379175,0.47888015717092336,0.44695481335952847,0.41902013752455797,0.3943718941407604,0.37246234446627374,0.3528590631785751,0.33521611001964635
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9970530451866405,0.9778978388998035,0.9221161942183553,0.8325147347740668,0.7440515171359965,0.6704322200392927,0.609483836399357,0.5586935166994106,0.5157170923379175,0.47888015717092336,0.44695481335952847,0.41902013752455797,0.3943718941407604,0.37246234446627374,0.3528590631785751,0.33521611001964635
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9997544204322201,0.9980353634577603,0.9826457105435494,0.9180465899522874,0.8300589390962672,0.7438332241868587,0.6704322200392927,0.609483836399357,0.5586935166994106,0.5157170923379175,0.47888015717092336,0.44695481335952847,0.41902013752455797,0.3943718941407604,0.37246234446627374,0.3528590631785751,0.33521611001964635
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9984282907662082,0.9795350360183366,0.9159416222284592,0.831041257367387,0.7438332241868587,0.6703339882121807,0.609483836399357,0.5586935166994106,0.5157170923379175,0.47888015717092336,0.44695481335952847,0.41902013752455797,0.3943718941407604,0.37246234446627374,0.3528590631785751,0.33521611001964635
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9968565815324165,0.9741322855271775,0.9176255964075217,0.831286836935167,0.7428509059157389,0.6704322200392927,0.609483836399357,0.5586935166994106,0.5157170923379175,0.47888015717092336,0.44695481335952847,0.41902013752455797,0.3943718941407604,0.37246234446627374,0.3528590631785751,0.33521611001964635
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9968565815324165,0.9756057629338573,0.9167836093179904,0.8284626719056974,0.7440515171359965,0.6703339882121807,0.609483836399357,0.5586935166994106,0.5157170923379175,0.47888015717092336,0.44695481335952847,0.41902013752455797,0.3943718941407604,0.37246234446627374,0.3528590631785751,0.33521611001964635
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9986247544204322,0.9793713163064833,0.9148189727757507,0.8305500982318271,0.7437240777122899,0.6704322200392927,0.609483836399357,0.5586935166994106,0.5157170923379175,0.47888015717092336,0.44695481335952847,0.41902013752455797,0.3943718941407604,0.37246234446627374,0.3528590631785751,0.33521611001964635
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9994106090373281,0.9772429600523903,0.9190289082234072,0.8293222003929273,0.7443789565597031,0.6704322200392927,0.609483836399357,0.5586935166994106,0.5157170923379175,0.47888015717092336,0.44695481335952847,0.41902013752455797,0.3943718941407604,0.37246234446627374,0.3528590631785751,0.33521611001964635
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9982318271119843,0.9795350360183366,0.925343811394892,0.830672888015717,0.7441606636105654,0.6704322200392927,0.609483836399357,0.5586935166994106,0.5157170923379175,0.47888015717092336,0.44695481335952847,0.41902013752455797,0.3943718941407604,0.37246234446627374,0.3528590631785751,0.33521611001964635
pct_interview_given_nosignal,0.2914922695823012,0.2592873727451331,0.22401534287585367,0.18521611001964636,0.14233274738910143,0.09566688495961581,0.04888477984514041,0.016515225933202357,0.004977079240340537,0.0004911591355599214,0.0003022517757291824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2914922695823012,0.2592873727451331,0.22401534287585367,0.18521611001964636,0.14233274738910143,0.09577603143418467,0.05136946723679649,0.01694499017681729,0.004322200392927309,0.00021049677238282346,0.0001511258878645912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2914922695823012,0.2592873727451331,0.22401534287585367,0.18521611001964636,0.14233274738910143,0.09550316524776249,0.049231480411418005,0.015594302554027505,0.0029469548133595285,0.000561324726354196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2914922695823012,0.2592873727451331,0.22401534287585367,0.18521611001964636,0.14238444835073932,0.09523029906134031,0.04755576100774298,0.01737475442043222,0.004256712508185986,0.0007016559079427449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2914922695823012,0.2592873727451331,0.22401534287585367,0.18521611001964636,0.14233274738910143,0.09512115258677145,0.048653646134288686,0.01829567779960707,0.0037328094302554026,0.0007016559079427449,7.55629439322956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2914922695823012,0.2592873727451331,0.22401534287585367,0.18521611001964636,0.14233274738910143,0.09555773848504694,0.05056049924881544,0.01755893909626719,0.003601833660772757,0.0013331462250912153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2914922695823012,0.2592873727451331,0.22401534287585367,0.18521611001964636,0.14233274738910143,0.09555773848504694,0.05004044839939905,0.01792730844793713,0.005108055009823182,0.000561324726354196,7.55629439322956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2914922695823012,0.2592873727451331,0.22401534287585367,0.18521611001964636,0.14233274738910143,0.09506657934948701,0.04871142956200162,0.018786836935166994,0.003994760969220694,0.0007718214987370194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2914922695823012,0.2592873727451331,0.22401534287585367,0.18521611001964636,0.14233274738910143,0.09484828640034927,0.04946261412226973,0.01694499017681729,0.0046496398166339225,0.00035082795397137244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2914922695823012,0.2592873727451331,0.22401534287585367,0.18521611001964636,0.14233274738910143,0.09517572582405588,0.048653646134288686,0.014182220039292731,0.003929273084479371,0.0004911591355599214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012
pct_interview_given_application,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012
pct_interview_given_application,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012
pct_interview_given_application,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012
pct_interview_given_application,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012
pct_interview_given_application,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012
pct_interview_given_application,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012
pct_interview_given_application,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012
pct_interview_given_application,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012
pct_interview_given_application,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012,0.2914922695823012
pct_of_app_match_via_signal_given_matched,0.0,0.96,0.9942857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9733333333333334,0.9961904761904762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9542857142857143,0.9961904761904762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9771428571428571,0.9980952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9733333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9751908396946565,0.9980952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9676190476190476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9771428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9695238095238096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
