Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,624.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,565.0,566.0,566.0,565.0,571.0,578.0,583.0,586.0,596.0,593.0,598.0,609.0,610.0,602.0,607.0,605.0,606.0,606.0,606.0,610.0
unmatched_applicants,617.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,564.0,566.0,565.0,566.0,571.0,576.0,579.0,590.0,596.0,600.0,603.0,605.0,605.0,607.0,602.0,610.0,608.0,602.0,610.0,612.0
unmatched_applicants,619.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,562.0,565.0,566.0,566.0,570.0,577.0,585.0,587.0,597.0,599.0,601.0,602.0,602.0,607.0,609.0,608.0,607.0,608.0,603.0,607.0
unmatched_applicants,619.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,562.0,566.0,565.0,568.0,569.0,573.0,584.0,585.0,594.0,596.0,604.0,606.0,611.0,607.0,607.0,607.0,607.0,608.0,602.0,605.0
unmatched_applicants,614.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,562.0,565.0,566.0,565.0,574.0,577.0,583.0,586.0,596.0,595.0,600.0,607.0,606.0,606.0,608.0,610.0,602.0,607.0,611.0,611.0
unmatched_applicants,610.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,566.0,566.0,570.0,574.0,583.0,589.0,593.0,596.0,601.0,607.0,610.0,602.0,608.0,605.0,610.0,608.0,605.0,610.0
unmatched_applicants,616.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,565.0,565.0,564.0,566.0,574.0,572.0,580.0,586.0,593.0,597.0,605.0,604.0,611.0,601.0,604.0,604.0,602.0,606.0,602.0,605.0
unmatched_applicants,614.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,566.0,566.0,573.0,575.0,582.0,588.0,591.0,592.0,600.0,603.0,604.0,601.0,607.0,605.0,609.0,608.0,608.0,609.0
unmatched_applicants,625.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,563.0,565.0,573.0,572.0,580.0,587.0,597.0,601.0,607.0,604.0,608.0,608.0,611.0,600.0,605.0,606.0,610.0,606.0
unmatched_applicants,611.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,563.0,564.0,565.0,566.0,565.0,570.0,574.0,583.0,590.0,595.0,599.0,606.0,609.0,601.0,608.0,610.0,602.0,604.0,601.0,602.0,609.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,3.0,9.0,16.0,21.0,24.0,34.0,31.0,36.0,47.0,48.0,40.0,45.0,43.0,44.0,44.0,44.0,48.0
unfilled_spots,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,4.0,9.0,14.0,17.0,28.0,34.0,38.0,41.0,43.0,43.0,45.0,40.0,48.0,46.0,40.0,48.0,50.0
unfilled_spots,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,4.0,8.0,15.0,23.0,25.0,35.0,37.0,39.0,40.0,40.0,45.0,47.0,46.0,45.0,46.0,41.0,45.0
unfilled_spots,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,6.0,7.0,11.0,22.0,23.0,32.0,34.0,42.0,44.0,49.0,45.0,45.0,45.0,45.0,46.0,40.0,43.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,12.0,15.0,21.0,24.0,34.0,33.0,38.0,45.0,44.0,44.0,46.0,48.0,40.0,45.0,49.0,49.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,8.0,12.0,21.0,27.0,31.0,34.0,39.0,45.0,48.0,40.0,46.0,43.0,48.0,46.0,43.0,48.0
unfilled_spots,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0,12.0,10.0,18.0,24.0,31.0,35.0,43.0,42.0,49.0,39.0,42.0,42.0,40.0,44.0,40.0,43.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,11.0,13.0,20.0,26.0,29.0,30.0,38.0,41.0,42.0,39.0,45.0,43.0,47.0,46.0,46.0,47.0
unfilled_spots,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,11.0,10.0,18.0,25.0,35.0,39.0,45.0,42.0,46.0,46.0,49.0,38.0,43.0,44.0,48.0,44.0
unfilled_spots,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,8.0,12.0,21.0,28.0,33.0,37.0,44.0,47.0,39.0,46.0,48.0,40.0,42.0,39.0,40.0,47.0
reviews_per_program,427.2181818181818,417.3090909090909,415.6181818181818,346.3272727272727,87.21818181818182,71.0909090909091,85.30909090909091,99.50909090909092,113.74545454545455,127.87272727272727,142.1090909090909,156.01818181818183,169.98181818181817,184.1090909090909,197.9090909090909,211.29090909090908,224.6727272727273,237.5090909090909,250.12727272727273,259.41818181818184,273.76363636363635,286.05454545454546,296.1454545454545,305.6363636363636,316.8363636363636,323.94545454545454,333.6181818181818,339.0,349.8181818181818,353.6545454545454,361.9818181818182,366.8181818181818,375.1090909090909,374.43636363636364,385.43636363636364,388.6181818181818
reviews_per_program,424.09090909090907,408.96363636363634,424.41818181818184,351.0181818181818,108.81818181818181,71.0909090909091,85.30909090909091,99.52727272727273,113.7090909090909,127.9090909090909,142.12727272727273,156.01818181818183,169.8909090909091,184.12727272727273,197.8,210.78181818181818,224.45454545454547,236.8909090909091,248.96363636363637,262.03636363636366,274.4,286.0,297.72727272727275,307.3454545454546,315.43636363636364,328.5090909090909,331.8727272727273,342.8909090909091,348.3090909090909,358.25454545454545,360.54545454545456,368.2181818181818,371.54545454545456,379.4,394.7090909090909,387.23636363636365
reviews_per_program,412.9818181818182,418.8181818181818,418.92727272727274,353.5090909090909,99.56363636363636,71.0909090909091,85.30909090909091,99.52727272727273,113.67272727272727,127.94545454545455,142.1090909090909,156.05454545454546,169.83636363636364,183.92727272727274,197.12727272727273,211.4181818181818,224.6909090909091,238.0909090909091,249.5818181818182,262.74545454545455,274.25454545454545,285.5090909090909,295.74545454545455,308.0181818181818,316.6727272727273,326.8545454545455,329.2181818181818,339.6363636363636,348.94545454545454,355.7818181818182,365.8909090909091,373.56363636363636,377.09090909090907,380.58181818181816,377.09090909090907,380.3090909090909
reviews_per_program,422.96363636363634,416.8727272727273,422.6909090909091,364.1818181818182,103.76363636363637,71.0909090909091,85.2909090909091,99.52727272727273,113.69090909090909,127.92727272727272,141.78181818181818,156.0,170.07272727272726,183.6727272727273,197.8181818181818,211.21818181818182,223.25454545454545,237.74545454545455,251.5090909090909,262.03636363636366,273.6,287.0,298.0,306.5272727272727,313.8727272727273,322.92727272727274,333.96363636363634,340.8363636363636,350.4909090909091,354.05454545454546,367.2,368.03636363636366,374.6181818181818,380.3454545454546,380.09090909090907,385.1090909090909
reviews_per_program,418.5272727272727,415.6545454545454,422.4,343.6727272727273,83.83636363636364,71.0909090909091,85.2909090909091,99.52727272727273,113.7090909090909,127.8,142.12727272727273,156.27272727272728,169.96363636363637,184.05454545454546,198.21818181818182,210.92727272727274,224.2,237.0909090909091,249.0,261.6363636363636,274.3636363636364,285.7090909090909,296.7818181818182,303.92727272727274,316.05454545454546,327.3636363636364,332.7818181818182,347.4,346.6727272727273,358.43636363636364,356.56363636363636,364.7818181818182,377.7818181818182,381.05454545454546,380.3818181818182,385.2
reviews_per_program,404.8,421.4,414.03636363636366,344.41818181818184,95.49090909090908,71.0909090909091,85.30909090909091,99.52727272727273,113.72727272727273,127.78181818181818,141.8909090909091,156.14545454545456,170.27272727272728,183.9090909090909,197.4,211.1090909090909,224.16363636363636,237.3090909090909,250.6909090909091,261.25454545454545,272.43636363636364,285.2181818181818,297.72727272727275,307.3090909090909,318.76363636363635,327.74545454545455,332.45454545454544,345.4909090909091,350.94545454545454,356.92727272727274,363.1090909090909,364.07272727272726,376.2181818181818,382.3636363636364,384.27272727272725,387.0
reviews_per_program,418.6181818181818,412.27272727272725,427.58181818181816,317.6727272727273,92.45454545454545,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.78181818181818,142.0,156.2,170.16363636363636,184.0909090909091,197.43636363636364,210.92727272727274,224.92727272727274,237.54545454545453,250.16363636363636,261.2181818181818,274.1454545454545,284.54545454545456,295.8727272727273,307.3090909090909,315.8727272727273,323.74545454545455,331.4,336.27272727272725,345.5090909090909,358.03636363636366,361.8909090909091,377.27272727272725,376.58181818181816,374.90909090909093,384.7090909090909,389.8727272727273
reviews_per_program,423.0181818181818,422.96363636363634,407.3454545454546,353.5272727272727,97.69090909090909,78.96363636363637,85.30909090909091,99.52727272727273,113.74545454545455,127.87272727272727,141.96363636363637,156.21818181818182,169.8909090909091,183.85454545454544,197.74545454545455,211.36363636363637,223.8909090909091,237.8909090909091,249.9090909090909,262.7818181818182,274.05454545454546,284.8909090909091,297.8545454545455,307.05454545454546,314.9818181818182,326.6727272727273,333.1090909090909,340.96363636363634,347.7090909090909,354.4,366.8,372.72727272727275,372.4,380.1818181818182,386.8727272727273,382.9818181818182
reviews_per_program,417.6181818181818,422.72727272727275,415.6909090909091,341.0181818181818,97.12727272727273,71.0909090909091,85.30909090909091,99.52727272727273,113.7090909090909,127.72727272727273,142.0909090909091,156.1090909090909,169.94545454545454,184.0909090909091,196.96363636363637,211.6,224.3272727272727,238.3272727272727,249.54545454545453,262.58181818181816,273.4727272727273,285.58181818181816,298.25454545454545,306.2,312.09090909090907,325.4909090909091,334.3454545454546,342.96363636363634,350.1454545454545,359.2909090909091,362.6727272727273,364.7818181818182,371.8545454545455,377.3636363636364,386.96363636363634,392.8181818181818
reviews_per_program,408.6363636363636,416.3090909090909,423.1454545454545,341.8727272727273,79.2,71.0909090909091,85.2909090909091,99.52727272727273,113.65454545454546,127.87272727272727,141.96363636363637,156.1090909090909,170.07272727272726,184.0,197.61818181818182,211.34545454545454,223.5818181818182,237.25454545454545,250.92727272727274,260.92727272727274,276.5090909090909,287.1636363636364,298.96363636363634,307.09090909090907,313.23636363636365,326.23636363636365,333.6181818181818,340.3090909090909,349.8545454545455,354.2181818181818,364.72727272727275,370.03636363636366,368.5090909090909,376.5090909090909,387.74545454545455,390.5272727272727
pct_interview_given_signal,0.0,1.0,1.0,0.9855072463768116,0.8385549872122762,0.6751918158567775,0.5626598465473146,0.48236798830623057,0.4219948849104859,0.37537324043793546,0.33776867963152507,0.30765645029716815,0.28238314258209435,0.2607149911119889,0.24253559944878272,0.2271749419154978,0.21364408837096382,0.2020975273673735,0.19190230428145671,0.18502943650126155,0.17533373181908746,0.1678001652577385,0.16208251473477406,0.1570493753718025,0.15149776196488007,0.14817309311331875,0.14387705052046432,0.1415929203539823,0.13721413721413722,0.1357256696313814,0.13260334522075443,0.1308550185873606,0.12796277446561,0.12819267747887733,0.12453417614038398,0.12351455038832226
pct_interview_given_signal,0.0,1.0,1.0,0.9936061381074168,0.8369565217391305,0.6751918158567775,0.5626598465473146,0.4822798684691268,0.4221298369043812,0.3752665245202559,0.33772547012920556,0.30765645029716815,0.2825342465753425,0.26068924656857906,0.24266936299292213,0.22772362632623136,0.21385176184690158,0.2026249136541561,0.1927992404878405,0.18318068276436303,0.1749271137026239,0.16783216783216784,0.16122137404580153,0.15617605300520587,0.1521701538993602,0.14611467788355104,0.14463375883416424,0.13998621347897555,0.13780863391971604,0.13398294762484775,0.13313161875945537,0.13035749555599446,0.1291901149987766,0.1265155508697944,0.12160854944953706,0.12395530096722697
pct_interview_given_signal,0.0,1.0,1.0,0.9808184143222506,0.835997442455243,0.6751918158567775,0.5626598465473146,0.4822798684691268,0.42226487523992323,0.3751598692624698,0.33776867963152507,0.30758476057322615,0.2826249866181351,0.2609727164887307,0.24349750968456005,0.22703818369453044,0.21362680045314775,0.2016036655211913,0.19232170175566402,0.18268631928586257,0.17501988862370724,0.16812074125963192,0.16230173367760975,0.1558349566141314,0.1515760463914566,0.1468543138454692,0.14579996686364388,0.14132762312633834,0.13755731554814507,0.1349141455437449,0.13118664281454978,0.12849216392485155,0.12729026036644167,0.1261226829734378,0.12729026036644167,0.1262131280776402
pct_interview_given_signal,0.0,1.0,1.0,0.989769820971867,0.8372762148337596,0.6751918158567775,0.56277979108932,0.4822798684691268,0.42219734527426833,0.3752131893121092,0.3385483457296743,0.3076923076923077,0.28223220012828737,0.26133438922985547,0.2426470588235294,0.22725316346733235,0.21500122159784998,0.20189660446619762,0.19084797224029496,0.18318068276436303,0.17543859649122806,0.1672473867595819,0.1610738255033557,0.1565929177294027,0.1529282280020854,0.14864027926355497,0.1437282229965157,0.1408300437426651,0.1369507703480832,0.13557233091973503,0.13071895424836602,0.13042189506965715,0.128130460104834,0.12620106123619676,0.12628557761301124,0.12464000755393985
pct_interview_given_signal,0.0,1.0,1.0,0.9867860187553282,0.8404731457800512,0.6751918158567775,0.56277979108932,0.4822798684691268,0.4221298369043812,0.3755868544600939,0.33772547012920556,0.30715532286212915,0.28241335044929394,0.2607922552602983,0.24215740231150248,0.22756658908714766,0.21409455842997324,0.20245398773006135,0.1927710843373494,0.1834607366226546,0.1749502982107356,0.16800305460099274,0.16173497518838448,0.15793251974156497,0.15187251912788358,0.14662593723965564,0.14423864940173742,0.1381692573402418,0.13845911784759007,0.13391498427513443,0.13461832644944163,0.13158550565717989,0.12705746462604678,0.1259662181505869,0.1261889967018785,0.12461059190031153
