Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,8816.0,6202.0,6200.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6191.0,6207.0,6345.0,6575.0,6996.0,7412.0,7918.0,8324.0
unmatched_applicants,8758.0,6204.0,6194.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6196.0,6277.0,6509.0,6939.0,7376.0,7755.0,8339.0
unmatched_applicants,8837.0,6200.0,6195.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6216.0,6287.0,6544.0,6879.0,7376.0,7885.0,8364.0
unmatched_applicants,8725.0,6209.0,6194.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6208.0,6331.0,6552.0,7013.0,7518.0,7909.0,8324.0
unmatched_applicants,8705.0,6208.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6196.0,6326.0,6561.0,7004.0,7433.0,7888.0,8363.0
unmatched_applicants,8786.0,6215.0,6197.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6199.0,6299.0,6536.0,6912.0,7416.0,7912.0,8367.0
unmatched_applicants,8799.0,6195.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6202.0,6307.0,6545.0,6937.0,7386.0,7911.0,8380.0
unmatched_applicants,8777.0,6204.0,6194.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6192.0,6193.0,6293.0,6600.0,6934.0,7471.0,7847.0,8342.0
unmatched_applicants,8761.0,6201.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6209.0,6316.0,6555.0,6927.0,7309.0,7841.0,8358.0
unmatched_applicants,8800.0,6207.0,6196.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6204.0,6242.0,6577.0,6889.0,7463.0,7888.0,8333.0
unfilled_spots,2626.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,155.0,385.0,806.0,1222.0,1728.0,2134.0
unfilled_spots,2568.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,87.0,319.0,749.0,1186.0,1565.0,2149.0
unfilled_spots,2647.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,97.0,354.0,689.0,1186.0,1695.0,2174.0
unfilled_spots,2535.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,141.0,362.0,823.0,1328.0,1719.0,2134.0
unfilled_spots,2515.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,136.0,371.0,814.0,1243.0,1698.0,2173.0
unfilled_spots,2596.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,109.0,346.0,722.0,1226.0,1722.0,2177.0
unfilled_spots,2609.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,117.0,355.0,747.0,1196.0,1721.0,2190.0
unfilled_spots,2587.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,103.0,410.0,744.0,1281.0,1657.0,2152.0
unfilled_spots,2571.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,126.0,365.0,737.0,1119.0,1651.0,2168.0
unfilled_spots,2610.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,52.0,387.0,699.0,1273.0,1698.0,2143.0
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.1820580474934,351.19129287598946,241.9788918205805,207.57651715039577,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.84564643799473,351.4617414248021,244.0184696569921,206.9788918205805,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.8496042216359,348.7071240105541,240.40633245382585,207.69656992084433,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,382.53562005277047,346.69525065963063,239.7005277044855,206.51187335092348,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,349.5369393139842,239.0963060686016,206.9419525065963,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.22163588390504,343.41820580474933,238.04749340369392,207.72955145118735,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,382.2862796833773,348.56068601583115,239.48812664907652,208.5725593667546,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.21108179419525,350.51715039577834,240.12664907651714,208.62137203166228,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.5303430079156,352.25065963060683,239.4736147757256,209.54881266490764,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.54881266490764,351.1372031662269,240.19656992084433,208.39709762532982,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9999221683886911,0.9949465046657271,0.9422319187437977,0.8507384274122936,0.7664000933979336,0.696727357634485,0.638666744498278,0.5895385333830259,0.5474286381413811,0.5109333955986224,0.47900005837370846
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9936372657754947,0.9415460276691379,0.8511859591773199,0.7664000933979336,0.696727357634485,0.638666744498278,0.5895385333830259,0.5474286381413811,0.5109333955986224,0.47900005837370846
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9998832525830366,0.9927616601482692,0.9416262915183001,0.8506800537038118,0.7664000933979336,0.696727357634485,0.638666744498278,0.5895385333830259,0.5474286381413811,0.5109333955986224,0.47900005837370846
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9998929815344502,0.9935622138645896,0.942822952542175,0.8509524643433931,0.7664000933979336,0.696727357634485,0.638666744498278,0.5895385333830259,0.5474286381413811,0.5109333955986224,0.47900005837370846
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9927116255409992,0.9433993929134318,0.8510951556307927,0.7664000933979336,0.696727357634485,0.638666744498278,0.5895385333830259,0.5474286381413811,0.5109333955986224,0.47900005837370846
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9999221683886911,0.9925781999216124,0.942064094331913,0.8507968011207752,0.7664000933979336,0.696727357634485,0.638666744498278,0.5895385333830259,0.5474286381413811,0.5109333955986224,0.47900005837370846
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9997567762146596,0.9932203107149111,0.9425675675675675,0.8504984466107576,0.7664000933979336,0.696727357634485,0.638666744498278,0.5895385333830259,0.5474286381413811,0.5109333955986224,0.47900005837370846
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9998832525830366,0.9936873003827648,0.9425310839997665,0.850615194027721,0.7664000933979336,0.696727357634485,0.638666744498278,0.5895385333830259,0.5474286381413811,0.5109333955986224,0.47900005837370846
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9998637946802094,0.9937373349900348,0.9432680520693479,0.8504076430642306,0.7664000933979336,0.696727357634485,0.638666744498278,0.5895385333830259,0.5474286381413811,0.5109333955986224,0.47900005837370846
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9999416262915183,0.9939958471275966,0.943406689626992,0.8509524643433931,0.7664000933979336,0.696727357634485,0.638666744498278,0.5895385333830259,0.5474286381413811,0.5109333955986224,0.47900005837370846
pct_interview_given_nosignal,0.45082358435172565,0.41650005837370846,0.377600062265289,0.33314292385566685,0.28184622569071816,0.2220000778316113,0.15131526578610813,0.06993754013192457,0.01401617600321704,0.0009193859085867725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.45082358435172565,0.41650005837370846,0.377600062265289,0.33314292385566685,0.28184622569071816,0.2220000778316113,0.1512728121799396,0.07085400735508726,0.01462585695847035,0.0004159126729321114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.45082358435172565,0.41650005837370846,0.377600062265289,0.33314292385566685,0.28184622569071816,0.2220000778316113,0.15133649258919238,0.07146693129414512,0.014554511314770494,0.0009850563306286848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.45082358435172565,0.41650005837370846,0.377600062265289,0.33314292385566685,0.28184622569071816,0.2220000778316113,0.15133118588842132,0.0709065436927208,0.01349081262688174,0.0006785943610997607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.45082358435172565,0.41650005837370846,0.377600062265289,0.33314292385566685,0.28184622569071816,0.2220000778316113,0.1512728121799396,0.07150195551923413,0.012978421185764599,0.0005180666627750861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.45082358435172565,0.41650005837370846,0.377600062265289,0.33314292385566685,0.28184622569071816,0.2220000778316113,0.15131526578610813,0.07159535345280486,0.014165353258225828,0.0008537154865448602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.45082358435172565,0.41650005837370846,0.377600062265289,0.33314292385566685,0.28184622569071816,0.2220000778316113,0.1514054796992162,0.07114587589749577,0.013717821493199464,0.0011893643103146343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.45082358435172565,0.41650005837370846,0.377600062265289,0.33314292385566685,0.28184622569071816,0.2220000778316113,0.15133649258919238,0.07081898312999825,0.013750251331244853,0.0010580234662308096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.45082358435172565,0.41650005837370846,0.377600062265289,0.33314292385566685,0.28184622569071816,0.2220000778316113,0.1513471059907345,0.07078395890490922,0.013095168602727998,0.001291518300157609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.45082358435172565,0.41650005837370846,0.377600062265289,0.33314292385566685,0.28184622569071816,0.2220000778316113,0.151304652384566,0.07060300040861596,0.01297193521815552,0.0006785943610997607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565
pct_interview_given_application,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565
pct_interview_given_application,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565
pct_interview_given_application,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565
pct_interview_given_application,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565
pct_interview_given_application,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565
pct_interview_given_application,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565
pct_interview_given_application,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565
pct_interview_given_application,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565
pct_interview_given_application,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565,0.45082358435172565
pct_of_app_match_via_signal_given_matched,0.0,0.996980510568213,0.9995425853078401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9968884414752448,0.9997257017463655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9966151312780166,0.9996342355523044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9971616919978026,0.9994514034927311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9979859013091642,0.999725802029065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9978930010993038,0.9997256264861899,0.999908600676355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9975310899780542,0.9998171679312552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9957902443488607,0.9995428362439426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9967978042086002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9967045038447455,0.9990855052583447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
